id,user_id,name,category,category_id,date,amount
23839,10239202,WITHDRAW / NASA FCU PAYMENTS SEP 00,"[""Transfer"", ""Withdrawal""]",21012000,9/16/20,100
23840,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/16/20,1.99
23841,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/16/20,52.77
23842,10239202,DB DEBIT / 01-00-0000 BACKBLAZE HTTPSWWW.BACKCA auth #101000,"[""Shops"", ""Digital Purchase""]",19019000,9/15/20,12
23843,10239202,DEPOSIT / MA DUA MA UI TAX000100,"[""Transfer"", ""Payroll"", ""Benefits""]",21009001,9/15/20,-1020
23844,10239202,DEPOSIT / PAYPAL TRANSFER 000100,"[""Transfer"", ""Deposit""]",21007000,9/15/20,-50
23845,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/15/20,1.49
23846,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/15/20,1.99
23847,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/15/20,3.98
23848,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/15/20,10
23849,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/15/20,46
23850,10239202,DEPOSIT / PAYPAL TRANSFER 000100,"[""Transfer"", ""Deposit""]",21007000,9/14/20,-10.61
23851,10239202,PAYMENT FROM ACCT 0 / 01/00/0000 01:01 110000.,"[""Transfer"", ""Payroll""]",21009000,9/14/20,-89
23852,10239202,Spotify,"[""Service"", ""Subscription""]",18061000,9/14/20,9.99
23853,10239202,TRANSFER TO LOAN 000 / 01/00/0000 01:01 110000.,"[""Service"", ""Financial"", ""Loans and Mortgages""]",18020004,9/14/20,89
23854,10239202,WITHDRAW / CAPITAL ONE ONLINE PMT000100,"[""Payment""]",16000000,9/14/20,28
23855,10239202,WITHDRAW / NATIONAL GRID NEUTILITYPAYSEP 00,"[""Transfer"", ""Withdrawal""]",21012000,9/14/20,44
23856,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/14/20,5.99
23857,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/14/20,20
23858,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/14/20,167.78
23859,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/14/20,10.61
23860,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/14/20,5.1
23861,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/14/20,5.99
23862,10239202,WITHDRAW / NGRID00 NGRID00WEB010000,"[""Service"", ""Utilities""]",18068000,9/11/20,95.32
23863,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/11/20,3.18
23864,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/11/20,6.68
23865,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/11/20,9.99
23866,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/11/20,10.61
23867,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/11/20,31
23868,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/11/20,98.73
23869,10239202,WITHDRAW / PAYPAL INST XFER 000101,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/10/20,11.68
23870,10239202,WITHDRAW / PAYPAL INST XFER 000101,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/10/20,17.91
23928,10239202,DEPOSIT / Square Inc * Cash App000100,"[""Transfer"", ""Deposit""]",21007000,8/20/20,-100
23871,10239202,WITHDRAW / PAYPAL INST XFER 000101,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/10/20,33
23872,10239202,WITHDRAW / affirm.com Paymeaffirm.com,"[""Service"", ""Financial"", ""Loans and Mortgages""]",18020004,9/9/20,84.19
23873,10239202,DEPOSIT / ONLINE DEPOSIT: REF # 00000010,"[""Transfer"", ""Deposit""]",21007000,9/8/20,-480
23874,10239202,SH DRAFT,"[""Transfer"", ""Debit""]",21006000,9/8/20,1800
23875,10239202,WITHDRAW / CAPITAL ONE ONLINE PMT000100,"[""Payment""]",16000000,9/8/20,45
23876,10239202,WITHDRAW / PAYMENT FOR AMZ STORECARD 010000,"[""Transfer"", ""Withdrawal""]",21012000,9/8/20,68
23877,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/8/20,5
23878,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/8/20,34.99
23879,10239202,WITHDRAW / PAYPAL INST XFER 000101,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/8/20,5.99
23880,10239202,WITHDRAW / PAYPAL INST XFER 000101,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/8/20,13.77
23881,10239202,WITHDRAW / PAYPAL INST XFER 000101,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/8/20,25.14
23882,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/4/20,6.99
23883,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/4/20,10.61
23884,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/4/20,56.16
23885,10239202,DB DEBIT / 01-00-0000 CKO*Patreon* Membership CA auth #010111,"[""Service"", ""Subscription""]",18061000,9/2/20,61
23886,10239202,DEPOSIT / PAYPAL TRANSFER 000100,"[""Transfer"", ""Deposit""]",21007000,9/2/20,-18
23887,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/2/20,21.39
23888,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/2/20,31.86
23889,10239202,DEPOSIT / PAYPAL TRANSFER 000100,"[""Transfer"", ""Deposit""]",21007000,9/1/20,-100
23890,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/1/20,0.99
23891,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/1/20,12.99
23892,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,9/1/20,15.93
23893,10239202,DEPOSIT / ONLINE DEPOSIT: REF # 00001101,"[""Transfer"", ""Deposit""]",21007000,8/31/20,-671
23894,10239202,DEPOSIT / PAYPAL TRANSFER 000101,"[""Transfer"", ""Deposit""]",21007000,8/31/20,-100
23895,10239202,DEPOSIT / PAYPAL TRANSFER 000101,"[""Transfer"", ""Deposit""]",21007000,8/31/20,-100
23896,10239202,DIVIDEND,"[""Transfer"", ""Deposit""]",21007000,8/31/20,-0.03
23897,10239202,WITHDRAW / NINTENDO IAT PAYPAL,"[""Service"", ""Entertainment""]",18018000,8/31/20,3.99
23898,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/31/20,9.99
23899,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/31/20,31.7
23900,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/31/20,76.3
23901,10239202,WITHDRAW / PAYPAL INST XFER 000101,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/28/20,12.74
23902,10239202,WITHDRAW / PAYPAL INST XFER 000101,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/28/20,111
23903,10239202,WITHDRAW / PAYPAL INST XFER 000101,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/27/20,197.89
23904,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/26/20,2.99
23905,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/26/20,21.52
23906,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/26/20,45.68
23907,10239202,WITHDRAW / FPB CR CARD INTERNET 010000,"[""Payment"", ""Credit Card""]",16001000,8/25/20,30
23908,10239202,WITHDRAW / FPB CR CARD INTERNET 010000,"[""Payment"", ""Credit Card""]",16001000,8/25/20,49
23909,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/25/20,26.55
23910,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/25/20,41.32
23911,10239202,DEPOSIT / MA DUA MA UI TAX000100,"[""Transfer"", ""Payroll"", ""Benefits""]",21009001,8/24/20,-467
23912,10239202,WITHDRAW / COMMONWEALTH HEAHEALTH INS000100,"[""Service"", ""Insurance""]",18030000,8/24/20,396.25
23913,10239202,WITHDRAW / Fortiva MC PMT ePay 000100,"[""Payment"", ""Credit Card""]",16001000,8/24/20,58.6
23914,10239202,WITHDRAW / GenesisFS Card 1001010001000100,"[""Transfer"", ""Withdrawal""]",21012000,8/24/20,40
23915,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/24/20,32.38
23916,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/24/20,7.99
23917,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/24/20,8.99
23918,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/24/20,10.48
23919,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/24/20,5
23920,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/24/20,10.99
23921,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/24/20,14.99
23922,10239202,WITHDRAW / COMENITY PAY UR WEB PYMT 010000,"[""Payment"", ""Credit Card""]",16001000,8/21/20,77
23923,10239202,WITHDRAW / NASA FEDERAL CU PAYMENTS AUG 00,"[""Service"", ""Financial"", ""Loans and Mortgages""]",18020004,8/21/20,99
23924,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/21/20,6.99
23925,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/21/20,49.2
23926,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/21/20,76.58
23927,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/21/20,191.24
23929,10239202,WITHDRAW / Credit One Bank Payment 000101,"[""Payment"", ""Credit Card""]",16001000,8/20/20,30
23930,10239202,WITHDRAW / GenesisFS Card 1111011000000101,"[""Transfer"", ""Withdrawal""]",21012000,8/20/20,40
23931,10239202,WITHDRAW / PAYPAL INST XFER 000101,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/20/20,106.24
23932,10239202,WITHDRAW / PAYPAL INST XFER 000101,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/19/20,21.26
23933,10239202,WITHDRAW / PAYPAL INST XFER 000101,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/19/20,116.86
23934,10239202,Netflix,"[""Service"", ""Subscription""]",18061000,8/18/20,12.99
23935,10239202,TRANSFER TO LOAN 001 / 01/01/0000 01:00 00100.,"[""Service"", ""Financial"", ""Loans and Mortgages""]",18020004,8/18/20,177.23
23936,10239202,WITHDRAW / PAYPAL INST XFER 000101,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/18/20,2.75
23937,10239202,WITHDRAW / PAYPAL INST XFER 000101,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/18/20,7.96
23938,10239202,WITHDRAW / PAYPAL INST XFER 000101,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/18/20,19.38
23939,10239202,WITHDRAW / PAYPAL INST XFER 000101,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/18/20,25.46
23940,10239202,DEPOSIT / MA DUA MA UI TAX000101,"[""Transfer"", ""Payroll"", ""Benefits""]",21009001,8/17/20,-656
23941,10239202,DEPOSIT / PAYPAL TRANSFER 000100,"[""Transfer"", ""Deposit""]",21007000,8/17/20,-500
23942,10239202,DEPOSIT / PAYPAL TRANSFER 000101,"[""Transfer"", ""Deposit""]",21007000,8/17/20,-61.6
23943,10239202,DEPOSIT / PAYPAL TRANSFER 000101,"[""Transfer"", ""Deposit""]",21007000,8/17/20,-50
23944,10239202,WITHDRAW / CAPITAL ONE ONLINE PMT000100,"[""Payment""]",16000000,8/17/20,25
23945,10239202,WITHDRAW / MERRICK BANK CORONLINEPYMT,"[""Transfer"", ""Withdrawal""]",21012000,8/17/20,39
23946,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/17/20,1.99
23947,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/17/20,61.6
23948,10239202,WITHDRAW / PAYPAL INST XFER 000101,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/17/20,21
23949,10239202,WITHDRAW / PAYPAL INST XFER 000101,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/17/20,230.65
23950,10239202,DB DEBIT / 01-00-0000 BACKBLAZE HTTPSWWW.BACKCA auth #01001,"[""Shops"", ""Digital Purchase""]",19019000,8/15/20,12
23951,10239202,DEPOSIT / PAYPAL TRANSFER 000100,"[""Transfer"", ""Deposit""]",21007000,8/14/20,-520
23952,10239202,DEPOSIT / PAYPAL TRANSFER 000100,"[""Transfer"", ""Deposit""]",21007000,8/14/20,-175
23953,10239202,DEPOSIT / Square Inc * Cash App000100,"[""Transfer"", ""Deposit""]",21007000,8/14/20,-100
23954,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/14/20,5
23955,10239202,DB DEBIT / 01-00-0000 CASH APP*SARAH WALL 1110010000 CA auth #001001,"[""Transfer"", ""Debit""]",21006000,8/13/20,100
23956,10239202,DEPOSIT / PAYPAL TRANSFER 000100,"[""Transfer"", ""Deposit""]",21007000,8/13/20,-100
23957,10239202,DEPOSIT / PAYPAL TRANSFER 000100,"[""Transfer"", ""Deposit""]",21007000,8/13/20,-38
23958,10239202,DEPOSIT / PAYPAL TRANSFER 000100,"[""Transfer"", ""Deposit""]",21007000,8/13/20,-200
23959,10239202,DEPOSIT / PAYPAL TRANSFER 000100,"[""Transfer"", ""Deposit""]",21007000,8/13/20,-145.35
23960,10239202,DEPOSIT / PAYPAL TRANSFER 000100,"[""Transfer"", ""Deposit""]",21007000,8/13/20,-100
23961,10239202,DEPOSIT / PAYPAL TRANSFER 000100,"[""Transfer"", ""Deposit""]",21007000,8/13/20,-100
23962,10239202,DEPOSIT / PAYPAL TRANSFER 000100,"[""Transfer"", ""Deposit""]",21007000,8/13/20,-70
23963,10239202,DEPOSIT / PAYPAL TRANSFER 000100,"[""Transfer"", ""Deposit""]",21007000,8/13/20,-50
23964,10239202,DEPOSIT / PAYPAL TRANSFER 000100,"[""Transfer"", ""Deposit""]",21007000,8/13/20,-50
23965,10239202,DEPOSIT / PAYPAL TRANSFER 000100,"[""Transfer"", ""Deposit""]",21007000,8/13/20,-20
23966,10239202,Spotify,"[""Service"", ""Subscription""]",18061000,8/13/20,9.99
23967,10239202,WITHDRAW / PAYPAL INST XFER 000100,"[""Transfer"", ""Third Party"", ""PayPal""]",21010004,8/13/20,4.99
23968,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/12/20,5.99
23969,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/12/20,14.31
23970,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/12/20,36.52
23971,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/12/20,147.09
23972,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/12/20,177.9
23973,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/12/20,13.8
23974,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/11/20,9.99
23975,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/11/20,14
23976,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/11/20,23
23977,10239202,DEPOSIT / MA DUA MA UI TAX000100,"[""Transfer"", ""Deposit""]",21007000,8/10/20,-656
23978,10239202,WITHDRAW / NGRID00 NGRID00WEB010000,,,8/10/20,122.43
23979,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,8/10/20,35.38
23980,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,8/7/20,5
23981,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,8/7/20,9.99
23982,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,8/7/20,14.76
23983,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,8/7/20,31.86
23984,10239202,WITHDRAW / PAYMENT FOR AMZ STORECARD 010000,"[""Payment""]",16000000,8/6/20,67
23985,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/6/20,5.99
23986,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/6/20,7.99
23987,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/6/20,7.99
23988,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/6/20,8.99
23989,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/6/20,8.99
23990,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/6/20,9.99
23991,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/6/20,21.55
23992,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/6/20,24.46
23993,10239202,SH DRAFT,,,8/5/20,1800
23994,10239202,WITHDRAW / CAPITAL ONE ONLINE PMT000100,,,8/5/20,65
23995,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/5/20,6.99
23996,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/5/20,24
23997,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/5/20,30
23998,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/5/20,38.17
23999,10239202,WITHDRAW / affirm.com Paymeaffirm.com,,,8/5/20,88.68
24000,10239202,DB DEBIT / 01-00-0000 CKO*Patreon* Membership CA auth #1111,,,8/3/20,61
24001,10239202,DEPOSIT / MA DUA MA UI TAX000100,"[""Transfer"", ""Deposit""]",21007000,8/3/20,-656
24002,10239202,DEPOSIT / PAYPAL TRANSFER 000100,"[""Transfer"", ""Deposit""]",21007000,8/3/20,-20.69
24003,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/3/20,12.76
24004,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/3/20,23.36
24005,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/3/20,32
24006,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/3/20,1.99
24007,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/3/20,23
24008,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,8/3/20,270
24009,10239202,DEPOSIT / ONLINE DEPOSIT: REF # 00100011,"[""Transfer"", ""Deposit""]",21007000,8/1/20,-680
24010,10239202,DIVIDEND,"[""Transfer"", ""Deposit""]",21007000,7/31/20,-0.03
24011,10239202,WITHDRAW / NINTENDO IAT PAYPAL,,,7/31/20,4.24
24012,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/31/20,2.75
24013,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/31/20,15.93
24014,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/31/20,47.77
24015,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/31/20,52.02
24016,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/31/20,61.6
24017,10239202,WITHDRAW / NATIONAL GRID NEUTILITYPAYJUL 00,,,7/30/20,44
24018,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/30/20,16.71
24019,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/30/20,30.31
24020,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/30/20,45.39
24021,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/30/20,63.74
24022,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/29/20,0.85
24023,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/29/20,5
24024,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/29/20,10.61
24025,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/29/20,23.35
24026,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/29/20,24.42
24027,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/29/20,46.94
24028,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/29/20,47.99
24029,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/29/20,53.98
24030,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/29/20,54.69
24031,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/29/20,197.06
24032,10239202,WITHDRAW / FPB CR CARD INTERNET 010000,,,7/28/20,30
24033,10239202,WITHDRAW / FPB CR CARD INTERNET 010000,,,7/28/20,47
24034,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/28/20,110
24035,10239202,DEPOSIT / MA DUA MA UI TAX000101,"[""Transfer"", ""Deposit""]",21007000,7/27/20,-1165
24036,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/27/20,40.69
24037,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/27/20,49.61
24038,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/27/20,76.52
24039,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/27/20,2.99
24040,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/27/20,16.95
24041,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/27/20,24
24042,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/27/20,40.34
24043,10239202,WITHDRAW / COMMONWEALTH HEAHEALTH INS000100,,,7/24/20,396.25
24044,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/24/20,3.39
24045,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/24/20,82.99
24046,10239202,WITHDRAW / Fortiva MC PMT ePay 000100,,,7/23/20,59.04
24047,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/23/20,5
24048,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/23/20,6.99
24049,10239202,WITHDRAW / GenesisFS Card 1001010001000100,,,7/22/20,40
24050,10239202,Wingstop,"[""Service"", ""Food and Beverage""]",18021000,7/22/20,28.91
24051,10239202,WITHDRAW / COMENITY PAY UR WEB PYMT 010100,,,7/21/20,70
24052,10239202,WITHDRAW / Credit One Bank Payment 000101,"[""Payment""]",16000000,7/21/20,30
24053,10239202,WITHDRAW / GenesisFS Card 1111011000000100,,,7/21/20,40
24054,10239202,WITHDRAW / NASA FEDERAL CU PAYMENTS JUL 01,"[""Payment""]",16000000,7/21/20,100
24055,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/21/20,29.99
24220,10239202,WITHDRAW / NATIONAL GRID NEUTILITYPAYJUN 00,,,6/10/20,44
24056,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/21/20,244.31
24057,10239202,DEPOSIT / MA DUA MA UI TAX000100,"[""Transfer"", ""Deposit""]",21007000,7/20/20,-1165
24058,10239202,LOAN DEP FROM LOAN 001,"[""Service"", ""Financial"", ""Loans and Mortgages""]",18020004,7/20/20,-2000
24059,10239202,PAYMENT FROM ACCT 0 / 01/00/0000 00:01 011010.,"[""Transfer"", ""Payroll""]",21009000,7/20/20,-89
24060,10239202,PURCHASE / 01-01-0000 DOORDASH*THE CHEES WWW.DOORDASH.CA auth #001100,"[""Service"", ""Food and Beverage""]",18021000,7/20/20,71.75
24061,10239202,TRANSFER FROM ACCT 0 / MOBILE BANKING TRANSFER:101001010011111100,"[""Transfer"", ""Internal Account Transfer""]",21001000,7/20/20,-2000
24062,10239202,TRANSFER TO ACCT 0 / MOBILE BANKING TRANSFER:101001010011111100,"[""Transfer"", ""Internal Account Transfer""]",21001000,7/20/20,2000
24063,10239202,TRANSFER TO LOAN 000 / 01/00/0000 00:01 011010.,"[""Transfer"", ""Debit""]",21006000,7/20/20,89
24064,10239202,TRANSFER TO LOAN 001 / 01/00/0000 01:01 010000.,"[""Transfer"", ""Debit""]",21006000,7/20/20,344.93
24065,10239202,WITHDRAW / BARCLAYCARD US CREDITCARD,,,7/20/20,100
24066,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/20/20,17.67
24067,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/20/20,28
24068,10239202,Netflix,"[""Service"", ""Subscription""]",18061000,7/18/20,12.99
24069,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/17/20,25
24070,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/17/20,44.66
24071,10239202,WITHDRAW / PAYPAL INST XFER 000101,,,7/17/20,249.26
24072,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/16/20,14.99
24073,10239202,WITHDRAW / MERRICK BANK CORONLINEPYMT,,,7/16/20,39
24074,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/16/20,1.99
24075,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/16/20,20.18
24076,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/16/20,21.24
24077,10239202,DB DEBIT / 01-00-0000 BACKBLAZE HTTPSWWW.BACKCA auth #001101,,,7/15/20,12
24078,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/15/20,4.99
24079,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/15/20,30.6
24080,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/15/20,43.54
24081,10239202,WITHDRAW / PAYPAL INST XFER 000100,,,7/15/20,116.56
24082,10239202,PAYMENT FROM ACCT 0 / 01/00/0000 01:01 000111.,"[""Transfer"", ""Payroll""]",21009000,7/14/20,-88
